,0,1,2,3,4,5,6,7,8,9,10,11,12,13
405,0,0,0,0.0,1.0,2.25,3.375,1.5,0.46475800154489,0.36,1.0,0.0,0.0,-1
406,0,0,0,0.0,1.0,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,1.0,0.0,0.0,-2
407,0,0,0,0.0,1.0,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,1.0,0.0,0.0,-3
408,0,0,0,0.0,1.0,2.25,3.375,1.5,1.0,1.0,1.0,0.0,0.0,-4
409,0,0,0,0.0,1.0,2.25,3.375,1.5,0.8538149682454624,0.81,1.0,0.0,0.0,-5
410,1,1,1,1.0,1.5,2.25,3.375,1.5,1.0,1.0,1.0,1.5,1.0,4
411,1,1,1,1.0,1.5,2.25,3.375,1.5,0.8538149682454624,0.81,0.9,1.35,1.0,3
412,1,1,1,1.0,1.5,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.8,1.2000000000000002,1.0,2
413,1,1,1,1.0,1.5,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.7,1.0499999999999998,1.0,1
414,1,1,1,1.0,1.5,2.25,3.375,1.5,0.46475800154489,0.36,0.6,0.8999999999999999,1.0,0
415,1,1,1,1.0,1.5,2.25,3.375,1.5,0.3535533905932738,0.25,0.5,0.75,1.0,-1
416,1,1,1,1.0,1.5,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.4,0.6000000000000001,1.0,-2
417,1,1,1,1.0,1.5,2.25,3.375,1.5,0.1643167672515498,0.09,0.3,0.44999999999999996,1.0,-3
418,1,1,1,1.0,1.5,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,0.2,0.30000000000000004,1.0,-4
419,1,1,1,1.0,1.5,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,0.1,0.15000000000000002,1.0,-5
420,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,1.0,1.0,1.0,3.0,2.0,4
421,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.8538149682454624,0.81,0.81,2.7,1.8660659830736148,3
422,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.6400000000000001,2.4000000000000004,1.7411011265922482,2
423,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.48999999999999994,2.0999999999999996,1.624504792712471,1
424,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.46475800154489,0.36,0.36,1.7999999999999998,1.515716566510398,0
425,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.3535533905932738,0.25,0.25,1.5,1.4142135623730951,-1
426,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,0.010000000000000002,0.30000000000000004,1.0717734625362931,-2
427,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,0.04000000000000001,0.6000000000000001,1.148698354997035,-3
428,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.1643167672515498,0.09,0.09,0.8999999999999999,1.2311444133449163,-4
429,2,4,8,2.8284271247461903,2.25,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.16000000000000003,1.2000000000000002,1.3195079107728942,-5
430,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,1.0,1.0,1.0,4.5,3.0,4
431,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.8538149682454624,0.81,0.7290000000000001,4.050000000000001,2.6878753795222865,3
432,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.5120000000000001,3.6000000000000005,2.4082246852806923,2
433,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.3429999999999999,3.1499999999999995,2.157669279974593,1
434,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.46475800154489,0.36,0.21599999999999997,2.6999999999999997,1.9331820449317627,0
435,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.3535533905932738,0.25,0.125,2.25,1.7320508075688772,-1
436,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.06400000000000002,1.8000000000000003,1.5518455739153598,-2
437,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.1643167672515498,0.09,0.026999999999999996,1.3499999999999999,1.3903891703159093,-3
438,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,0.008000000000000002,0.9000000000000001,1.2457309396155174,-4
439,3,9,27,5.196152422706632,3.375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,0.0010000000000000002,0.45000000000000007,1.1161231740339044,-5
440,4,16,64,8.0,5.0625,2.25,3.375,1.5,1.0,1.0,1.0,6.0,4.0,4
441,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.8538149682454624,0.81,0.6561,5.4,3.4822022531844965,3
442,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.4096000000000001,4.800000000000001,3.0314331330207964,2
443,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.24009999999999995,4.199999999999999,2.6390158215457884,1
444,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.46475800154489,0.36,0.1296,3.5999999999999996,2.2973967099940698,0
445,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.3535533905932738,0.25,0.0625,3.0,2.0,-1
446,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.025600000000000005,2.4000000000000004,1.7411011265922482,-2
447,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.1643167672515498,0.09,0.0081,1.7999999999999998,1.515716566510398,-3
448,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,0.0016000000000000003,1.2000000000000002,1.3195079107728942,-4
449,4,16,64,8.0,5.0625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,0.00010000000000000002,0.6000000000000001,1.148698354997035,-5
450,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,1.0,1.0,1.0,7.5,5.0,4
451,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.8538149682454624,0.81,0.5904900000000001,6.75,4.256699612603923,3
452,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.3276800000000001,6.0,3.623898318388478,2
453,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.16806999999999994,5.25,3.0851693136000478,1
454,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.46475800154489,0.36,0.07775999999999998,4.5,2.626527804403767,0
455,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.3535533905932738,0.25,0.03125,3.75,2.23606797749979,-1
456,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.010240000000000003,3.0,1.9036539387158786,-2
457,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.1643167672515498,0.09,0.0024299999999999994,2.25,1.6206565966927624,-3
458,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,0.0003200000000000001,1.5,1.379729661461215,-4
459,5,25,125,11.180339887498949,7.59375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000003e-05,0.75,1.174618943088019,-5
460,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,1.0,1.0,1.0,9.0,6.0,4
461,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.8538149682454624,0.81,0.531441,8.100000000000001,5.015752812467621,3
462,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.2621440000000001,7.200000000000001,4.192962712629476,2
463,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.11764899999999996,6.299999999999999,3.5051440864071925,1
464,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.46475800154489,0.36,0.04665599999999999,5.3999999999999995,2.930156051583521,0
465,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.3535533905932738,0.25,0.015625,4.5,2.449489742783178,-1
466,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.0040960000000000015,3.6000000000000005,2.0476725110792193,-2
467,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.1643167672515498,0.09,0.0007289999999999998,2.6999999999999997,1.711769859409705,-3
468,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,6.400000000000002e-05,1.8000000000000003,1.4309690811052556,-4
469,6,36,216,14.696938456699069,11.390625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000004e-06,0.9000000000000001,1.1962311988513155,-5
470,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,1.0,1.0,1.0,10.5,7.0,4
471,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.8538149682454624,0.81,0.4782969000000001,9.45,5.76219877795131,3
472,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.20971520000000007,8.4,4.743276393803367,2
473,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.08235429999999996,7.35,3.9045287771227217,1
474,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.46475800154489,0.36,0.027993599999999993,6.300000000000001,3.2140958497160383,0
475,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.3535533905932738,0.25,0.0078125,5.25,2.6457513110645907,-1
476,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.0016384000000000006,4.2,2.17790642448278,-2
477,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.1643167672515498,0.09,0.00021869999999999995,3.1500000000000004,1.792789962520997,-3
478,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,1.2800000000000005e-05,2.1,1.4757731615945522,-4
479,7,49,343,18.520259177452132,17.0859375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000004e-07,1.05,1.214814044039067,-5
480,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,1.0,1.0,1.0,12.0,8.0,4
481,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.8538149682454624,0.81,0.4304672100000001,10.8,6.498019170849885,3
482,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.1677721600000001,9.600000000000001,5.278031643091578,2
483,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.05764800999999997,8.399999999999999,4.2870938501451725,1
484,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.46475800154489,0.36,0.016796159999999994,7.199999999999999,3.4822022531844965,0
485,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.3535533905932738,0.25,0.00390625,6.0,2.8284271247461903,-1
486,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.0006553600000000003,4.800000000000001,2.29739670999407,-2
487,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.1643167672515498,0.09,6.560999999999998e-05,3.5999999999999996,1.8660659830736148,-3
488,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,2.5600000000000013e-06,2.4000000000000004,1.5157165665103982,-4
489,8,64,512,22.627416997969522,25.62890625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000005e-08,1.2000000000000002,1.2311444133449163,-5
490,9,81,729,27.0,38.443359375,2.25,3.375,1.5,1.0,1.0,1.0,13.5,9.0,4
491,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.8538149682454624,0.81,0.3874204890000001,12.149999999999999,7.224674055842076,3
492,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.13421772800000006,10.8,5.799546134795289,2
493,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.04035360699999998,9.45,4.655536721746079,1
494,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.46475800154489,0.36,0.010077695999999997,8.1,3.7371928188465517,0
495,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.3535533905932738,0.25,0.001953125,6.75,3.0,-1
496,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.0002621440000000001,5.4,2.4082246852806923,-2
497,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.1643167672515498,0.09,1.9682999999999994e-05,4.05,1.9331820449317627,-3
498,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,5.120000000000002e-07,2.7,1.5518455739153598,-4
499,9,81,729,27.0,38.443359375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000005e-09,1.35,1.2457309396155174,-5
500,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,1.0,1.0,1.0,15.0,10.0,4
501,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.8538149682454624,0.81,0.3486784401000001,13.5,7.943282347242816,3
502,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.10737418240000006,12.0,6.309573444801933,2
503,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.02824752489999998,10.5,5.011872336272722,1
504,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.46475800154489,0.36,0.006046617599999997,9.0,3.9810717055349722,0
505,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.3535533905932738,0.25,0.0009765625,7.5,3.1622776601683795,-1
506,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,0.00010485760000000006,6.0,2.51188643150958,-2
507,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.1643167672515498,0.09,5.9048999999999975e-06,4.5,1.9952623149688795,-3
508,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,1.0240000000000006e-07,3.0,1.5848931924611136,-4
509,10,100,1000,31.622776601683793,57.6650390625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000006e-10,1.5,1.2589254117941673,-5
510,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,1.0,1.0,1.0,16.5,11.0,4
511,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.8538149682454624,0.81,0.31381059609000006,14.850000000000001,8.654727864164496,3
512,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.08589934592000005,13.200000000000001,6.809483127522302,2
513,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.019773267429999988,11.549999999999999,5.357656669484113,1
514,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.46475800154489,0.36,0.0036279705599999985,9.899999999999999,4.2153691330919,0
515,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.3535533905932738,0.25,0.00048828125,8.25,3.3166247903554,-1
516,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,4.1943040000000025e-05,6.6000000000000005,2.6094986352788734,-2
517,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.1643167672515498,0.09,1.7714699999999993e-06,4.949999999999999,2.053136413658844,-3
518,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,2.0480000000000012e-08,3.3000000000000003,1.615394266202178,-4
519,11,121,1331,36.4828726939094,86.49755859375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000006e-11,1.6500000000000001,1.2709816152101407,-5
520,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,1.0,1.0,1.0,18.0,12.0,4
521,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.8538149682454624,0.81,0.2824295364810001,16.200000000000003,9.359725702851641,3
522,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.06871947673600004,14.400000000000002,7.30037210271847,2
523,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.01384128720099999,12.599999999999998,5.69412336751626,1
524,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.46475800154489,0.36,0.002176782335999999,10.799999999999999,4.44128606984584,0
525,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.3535533905932738,0.25,0.000244140625,9.0,3.4641016151377544,-1
526,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,1.677721600000001e-05,7.200000000000001,2.701920077041227,-2
527,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.1643167672515498,0.09,5.314409999999998e-07,5.3999999999999995,2.107435899344471,-3
528,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,4.096000000000002e-09,3.6000000000000005,1.6437518295172258,-4
529,12,144,1728,41.569219381653056,129.746337890625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000006e-12,1.8000000000000003,1.2820888539868154,-5
530,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,1.0,1.0,1.0,19.5,13.0,4
531,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.8538149682454624,0.81,0.2541865828329001,17.55,10.058865869794325,3
532,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.054975581388800036,15.600000000000001,7.783137122039472,2
533,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.009688901040699992,13.649999999999999,6.022271719754773,1
534,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.46475800154489,0.36,0.0013060694015999993,11.7,4.659786420036066,0
535,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.3535533905932738,0.25,0.0001220703125,9.75,3.605551275463989,-1
536,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,6.7108864000000044e-06,7.800000000000001,2.789827435889086,-2
537,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.1643167672515498,0.09,1.5943229999999992e-07,5.85,2.1586538444215795,-3
538,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,8.192000000000005e-10,3.9000000000000004,1.6702776523348104,-4
539,13,169,2197,46.87216658103186,194.6195068359375,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000007e-13,1.9500000000000002,1.2923922207808318,-5
540,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,1.0,1.0,1.0,21.0,14.0,4
541,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.043980465111040035,16.8,8.258523872989459,3
542,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.8538149682454624,0.81,0.2287679245496101,18.9,10.752643127243294,2
543,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.006782230728489994,14.7,6.342925711719625,1
544,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.46475800154489,0.36,0.0007836416409599996,12.600000000000001,4.871658325766914,0
545,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.3535533905932738,0.25,6.103515625e-05,10.5,3.7416573867739413,-1
546,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,2.684354560000002e-06,8.4,2.8737647560281374,-2
547,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.1643167672515498,0.09,4.782968999999997e-08,6.300000000000001,2.2071833466585673,-3
548,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,1.6384000000000013e-10,4.2,1.6952182030724354,-4
549,14,196,2744,52.38320341483518,291.92926025390625,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000008e-14,2.1,1.3020054543174677,-5
550,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,1.0,1.0,1.0,22.5,15.0,4
551,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.8538149682454624,0.81,0.20589113209464907,20.25,11.44147808674014,3
552,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.03518437208883203,18.0,8.727161387290321,2
553,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.004747561509942996,15.75,6.656775051475125,1
554,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.46475800154489,0.36,0.00047018498457599973,13.5,5.077556391987407,0
555,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.3535533905932738,0.25,3.0517578125e-05,11.25,3.872983346207417,-1
556,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,1.073741824000001e-06,9.0,2.9541769390627777,-2
557,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.1643167672515498,0.09,1.4348906999999992e-08,6.75,2.2533433808426553,-3
558,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,3.276800000000003e-11,4.5,1.7187719275874789,-4
559,15,225,3375,58.09475019311125,437.8938903808594,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000009e-15,2.25,1.31101942303975,-5
560,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,1.0,1.0,1.0,24.0,16.0,4
561,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.8538149682454624,0.81,0.18530201888518416,21.6,12.125732532083186,3
562,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.028147497671065624,19.200000000000003,9.18958683997628,2
563,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.0033232930569600965,16.799999999999997,6.964404506368992,1
564,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.46475800154489,0.36,0.00028211099074559984,14.399999999999999,5.278031643091577,0
565,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.3535533905932738,0.25,1.52587890625e-05,12.0,4.0,-1
566,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,4.2949672960000036e-07,9.600000000000001,3.0314331330207964,-2
567,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.1643167672515498,0.09,4.3046720999999976e-09,7.199999999999999,2.2973967099940698,-3
568,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,6.5536000000000055e-12,4.800000000000001,1.7411011265922482,-4
569,16,256,4096,64.0,656.8408355712891,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.0000000000000008e-16,2.4000000000000004,1.3195079107728942,-5
570,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,1.0,1.0,1.0,25.5,17.0,4
571,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.8538149682454624,0.81,0.16677181699666577,22.950000000000003,12.805720813725664,3
572,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.022517998136852502,20.400000000000002,9.646263856416864,2
573,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.0023263051398720674,17.849999999999998,7.26631540240041,1
574,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.46475800154489,0.36,0.00016926659444735988,15.299999999999999,5.473553316918489,0
575,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.3535533905932738,0.25,7.62939453125e-06,12.75,4.123105625617661,-1
576,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,1.7179869184000017e-07,10.200000000000001,3.1058435015977324,-2
577,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.1643167672515498,0.09,1.291401629999999e-09,7.6499999999999995,2.3395626336814512,-3
578,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,1.3107200000000013e-12,5.1000000000000005,1.762340347832317,-4
579,17,289,4913,70.09279563550022,985.2612533569336,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.000000000000001e-17,2.5500000000000003,1.3275316748885193,-5
580,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,1.0,1.0,1.0,27.0,18.0,4
581,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.8538149682454624,0.81,0.15009463529699918,24.299999999999997,13.481718494401385,3
582,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.018014398509482003,21.6,10.097596309015797,2
583,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.001628413597910447,18.9,7.56294171712541,1
584,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.46475800154489,0.36,0.00010155995666841593,16.2,5.664525067769412,0
585,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.3535533905932738,0.25,3.814697265625e-06,13.5,4.242640687119285,-1
586,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,6.871947673600007e-08,10.8,3.177671523146437,-2
587,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.1643167672515498,0.09,3.8742048899999975e-10,8.1,2.3800262745964407,-3
588,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,2.6214400000000027e-13,5.4,1.7826024579660034,-4
589,18,324,5832,76.36753236814714,1477.8918800354004,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.000000000000001e-18,2.7,1.335141362540313,-5
590,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,1.0,1.0,1.0,28.5,19.0,4
591,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.8538149682454624,0.81,0.13508517176729928,25.650000000000002,14.153969025366557,3
592,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.7155417527999328,0.6400000000000001,0.014411518807585602,22.8,10.543938903738733,2
593,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.5856620185738528,0.48999999999999994,0.001139889518537313,19.95,7.85466234994081,1
